Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,1991,Gross domestic savings (current US$),NY.GDS.TOTL.CD,7938460025
Pakistan,PAK,1990,Gross domestic savings (current US$),NY.GDS.TOTL.CD,4442153260
Pakistan,PAK,1989,Gross domestic savings (current US$),NY.GDS.TOTL.CD,4437936921
Pakistan,PAK,1988,Gross domestic savings (current US$),NY.GDS.TOTL.CD,3820516406
Pakistan,PAK,1987,Gross domestic savings (current US$),NY.GDS.TOTL.CD,3790577040
Pakistan,PAK,1986,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2554633807
Pakistan,PAK,1985,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1846690515
Pakistan,PAK,1984,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2091772425
Pakistan,PAK,1983,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2220962465
Pakistan,PAK,1982,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2286727308
Pakistan,PAK,1981,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2270254545
Pakistan,PAK,1980,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1627284747
Pakistan,PAK,1979,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1145126586
Pakistan,PAK,1978,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1536023172
Pakistan,PAK,1977,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1442046657
Pakistan,PAK,1976,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1145899848
Pakistan,PAK,1975,Gross domestic savings (current US$),NY.GDS.TOTL.CD,531701959.6
Pakistan,PAK,1974,Gross domestic savings (current US$),NY.GDS.TOTL.CD,550531050.5
Pakistan,PAK,1973,Gross domestic savings (current US$),NY.GDS.TOTL.CD,642208379.8
Pakistan,PAK,1972,Gross domestic savings (current US$),NY.GDS.TOTL.CD,834779903.6
Pakistan,PAK,1971,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1058522596
Pakistan,PAK,1970,Gross domestic savings (current US$),NY.GDS.TOTL.CD,891592629.1
Pakistan,PAK,1969,Gross domestic savings (current US$),NY.GDS.TOTL.CD,824634061.3
Pakistan,PAK,1968,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1003800462
Pakistan,PAK,1967,Gross domestic savings (current US$),NY.GDS.TOTL.CD,574469046.6
Pakistan,PAK,2018,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1.89674E+12
Pakistan,PAK,2017,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2.16614E+12
Pakistan,PAK,2016,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2.52125E+12
Pakistan,PAK,2015,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2.54155E+12
Pakistan,PAK,2014,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2.06867E+12
Pakistan,PAK,2013,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1.83071E+12
Pakistan,PAK,2012,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1.41604E+12
Pakistan,PAK,2011,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1.66573E+12
Pakistan,PAK,2010,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1.48197E+12
Pakistan,PAK,2009,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1.3555E+12
Pakistan,PAK,2008,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,8.91048E+11
Pakistan,PAK,2007,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1.12964E+12
Pakistan,PAK,2006,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,9.79218E+11
Pakistan,PAK,2005,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,9.88419E+11
Pakistan,PAK,2004,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,9.93401E+11
Pakistan,PAK,2003,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,8.45996E+11
Pakistan,PAK,2002,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,7.34348E+11
Pakistan,PAK,2001,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,6.71218E+11
Pakistan,PAK,2000,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,6.11399E+11
Pakistan,PAK,1999,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,4.09962E+11
Pakistan,PAK,1998,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,4.4634E+11
Pakistan,PAK,1997,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,3.21286E+11
Pakistan,PAK,1996,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,3.06847E+11
Pakistan,PAK,1995,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2.95426E+11
Pakistan,PAK,1994,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2.62022E+11
Pakistan,PAK,1993,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1.95742E+11
Pakistan,PAK,1992,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2.05698E+11
Pakistan,PAK,1991,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1.77577E+11
Pakistan,PAK,1990,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,95030984700
Pakistan,PAK,1989,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,85038415900
Pakistan,PAK,1988,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,67069165500
Pakistan,PAK,1987,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,65065254900
Pakistan,PAK,1986,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,41206243300
Pakistan,PAK,1985,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,27995828200
Pakistan,PAK,1984,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,28188725200
Pakistan,PAK,1983,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,28206223300
Pakistan,PAK,1982,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,24124973100
Pakistan,PAK,1981,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,22475520000
Pakistan,PAK,1980,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,16110119000
Pakistan,PAK,1979,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,11336753200
Pakistan,PAK,1978,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,15206629400
Pakistan,PAK,1977,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,14276261900
Pakistan,PAK,1976,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,11344408500
Pakistan,PAK,1975,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,5263849400
Pakistan,PAK,1974,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,5450257400
Pakistan,PAK,1973,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,6790069200
Pakistan,PAK,1972,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,4847566900
Pakistan,PAK,1971,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,5040684600
Pakistan,PAK,1970,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,4245764100
Pakistan,PAK,1969,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,3926907400
Pakistan,PAK,1968,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,4780097800
Pakistan,PAK,1967,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2735621600
Pakistan,PAK,2018,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,5.514347379
Pakistan,PAK,2017,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.777115075
Pakistan,PAK,2016,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.671346932
Pakistan,PAK,2015,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.261181221
Pakistan,PAK,2014,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.219194356
Pakistan,PAK,2013,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.178039252
Pakistan,PAK,2012,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.063781708
Pakistan,PAK,2011,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.114061601
Pakistan,PAK,2010,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.968167073
Pakistan,PAK,2009,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,10.26913703
Pakistan,PAK,2008,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.376265256
Pakistan,PAK,2007,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,12.22586757
Pakistan,PAK,2006,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.91819536
Pakistan,PAK,2005,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,15.20695617
Pakistan,PAK,2004,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.61168178
Pakistan,PAK,2003,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.35145769
Pakistan,PAK,2002,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.49236613
Pakistan,PAK,2001,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,15.9439014
Pakistan,PAK,2000,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,15.97964617
Pakistan,PAK,1999,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,13.95197828
Pakistan,PAK,1998,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.66905682
Pakistan,PAK,1997,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,13.23083689
Pakistan,PAK,1996,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,14.47273406
Pakistan,PAK,1995,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,15.83270898
Pakistan,PAK,1994,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.78440386
Pakistan,PAK,1993,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,14.68386944
Pakistan,PAK,1992,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.06748401
Pakistan,PAK,1991,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.46560522
Pakistan,PAK,1990,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.10248958
Pakistan,PAK,1989,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.04760835
Pakistan,PAK,1988,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.930450062
Pakistan,PAK,1987,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.36552732
Pakistan,PAK,1986,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.008489659
Pakistan,PAK,1985,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,5.929347327
Pakistan,PAK,1984,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.714766945
Pakistan,PAK,1983,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.74073242
Pakistan,PAK,1982,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.442326803
Pakistan,PAK,1981,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.079023579
Pakistan,PAK,1980,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.86916664
Pakistan,PAK,1979,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,5.810471831
Pakistan,PAK,1978,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.619609978
Pakistan,PAK,1977,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.533524859
Pakistan,PAK,1976,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.590929556
Pakistan,PAK,1975,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,4.688729702
Pakistan,PAK,1974,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.275266628
Pakistan,PAK,1973,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,10.15367818
Pakistan,PAK,1972,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.967344083
Pakistan,PAK,1971,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.984123616
Pakistan,PAK,1970,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.891839322
Pakistan,PAK,1969,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.552195179
Pakistan,PAK,1968,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,12.40778089
Pakistan,PAK,1967,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.759087863
Pakistan,PAK,2018,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.29798E+13
Pakistan,PAK,2017,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.23161E+13
Pakistan,PAK,2016,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.16338E+13
Pakistan,PAK,2015,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.09466E+13
Pakistan,PAK,2014,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.04345E+13
Pakistan,PAK,2013,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,9.94757E+12
Pakistan,PAK,2012,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,9.56667E+12
Pakistan,PAK,2011,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,9.2761E+12
Pakistan,PAK,2010,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,8.9963E+12
Pakistan,PAK,2009,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,8.873E+12
Pakistan,PAK,2008,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,8.59372E+12
Pakistan,PAK,2007,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,8.5693E+12
Pakistan,PAK,2006,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,8.21616E+12
Pakistan,PAK,2005,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,7.87771E+12
Pakistan,PAK,2004,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,7.35961E+12
Pakistan,PAK,2003,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,6.91873E+12
Pakistan,PAK,2002,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,6.6597E+12
Pakistan,PAK,2001,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,6.43681E+12
Pakistan,PAK,2000,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,6.35415E+12
Pakistan,PAK,1999,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,6.20227E+12
Pakistan,PAK,1998,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,6.07187E+12
Pakistan,PAK,1997,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,5.7701E+12
Pakistan,PAK,1996,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,5.72631E+12
Pakistan,PAK,1995,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,5.45088E+12
Pakistan,PAK,1994,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,5.14771E+12
Pakistan,PAK,1993,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4.94891E+12
Pakistan,PAK,1992,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4.88574E+12
Pakistan,PAK,1991,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4.48315E+12
Pakistan,PAK,1990,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4.2597E+12
Pakistan,PAK,1989,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4.08556E+12
Pakistan,PAK,1988,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,3.89689E+12
Pakistan,PAK,1987,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,3.63461E+12
Pakistan,PAK,1986,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,3.36949E+12
Pakistan,PAK,1985,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,3.23363E+12
Pakistan,PAK,1984,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,3.00719E+12
Pakistan,PAK,1983,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2.85444E+12
Pakistan,PAK,1982,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2.65586E+12
Pakistan,PAK,1981,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2.53483E+12
Pakistan,PAK,1980,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2.46501E+12
Pakistan,PAK,1979,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2.23499E+12
Pakistan,PAK,1978,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2.11442E+12
Pakistan,PAK,1977,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.95872E+12
Pakistan,PAK,1976,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.87084E+12
Pakistan,PAK,1975,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.75413E+12
Pakistan,PAK,1974,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.80035E+12
Pakistan,PAK,1973,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.7511E+12
Pakistan,PAK,1972,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.63652E+12
Pakistan,PAK,1971,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.65786E+12
Pakistan,PAK,1970,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.67364E+12
Pakistan,PAK,1969,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.46697E+12
Pakistan,PAK,1968,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.47296E+12
Pakistan,PAK,1967,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.30818E+12
Pakistan,PAK,2018,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3.35619E+11
Pakistan,PAK,2017,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3.11667E+11
Pakistan,PAK,2016,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.89119E+11
Pakistan,PAK,2015,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.71635E+11
Pakistan,PAK,2014,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.58375E+11
Pakistan,PAK,2013,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.46697E+11
Pakistan,PAK,2012,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.2399E+11
Pakistan,PAK,2011,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.00301E+11
Pakistan,PAK,2010,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.84123E+11
Pakistan,PAK,2009,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.76631E+11
Pakistan,PAK,2008,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.65669E+11
Pakistan,PAK,2007,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.454E+11
Pakistan,PAK,2006,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.29096E+11
Pakistan,PAK,2005,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.12907E+11
Pakistan,PAK,2004,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,96715345437
Pakistan,PAK,2003,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,82969795338
Pakistan,PAK,2002,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,74413653157
Pakistan,PAK,2001,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,70146203759
Pakistan,PAK,2000,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,67666511034
Pakistan,PAK,1999,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,62932881167
Pakistan,PAK,1998,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,62087674342
Pakistan,PAK,1997,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,63655547706
Pakistan,PAK,1996,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,63048815085
Pakistan,PAK,1995,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,59831098731
Pakistan,PAK,1994,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,54269895675
Pakistan,PAK,1993,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,52761308774
Pakistan,PAK,1992,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,50511776845
Pakistan,PAK,1991,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,46735402094
Pakistan,PAK,1990,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,45484790486
Pakistan,PAK,1989,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,44393684502
Pakistan,PAK,1988,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,43448615532
Pakistan,PAK,1987,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,39713474517
Pakistan,PAK,1986,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,35575801999
Pakistan,PAK,1985,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,34832945886
Pakistan,PAK,1984,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,34286354202
Pakistan,PAK,1983,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,33987526588
Pakistan,PAK,1982,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,33065080510
Pakistan,PAK,1981,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,31197029369
Pakistan,PAK,1980,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,27479180427
Pakistan,PAK,1979,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,22483000510
Pakistan,PAK,1978,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,19159491600
Pakistan,PAK,1977,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,15449759439
Pakistan,PAK,1976,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,13082269239
Pakistan,PAK,1975,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,10709463290
Pakistan,PAK,1974,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,9966438306
Pakistan,PAK,1973,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,9823848742
Pakistan,PAK,1972,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,10800021030
Pakistan,PAK,1971,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,10841839483
Pakistan,PAK,1970,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,10332793758
Pakistan,PAK,1969,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,9115272561
Pakistan,PAK,1968,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,8204006197
Pakistan,PAK,1967,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,7313857931
Pakistan,PAK,1966,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,6603830111
Pakistan,PAK,1965,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5909694707
Pakistan,PAK,1964,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5191198075
Pakistan,PAK,1963,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,4770640089
Pakistan,PAK,1962,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,4376788457
Pakistan,PAK,2018,GNI (current US$),NY.GNP.MKTP.CD,3.29084E+11
Pakistan,PAK,2017,GNI (current US$),NY.GNP.MKTP.CD,3.21597E+11
Pakistan,PAK,2016,GNI (current US$),NY.GNP.MKTP.CD,2.95741E+11
Pakistan,PAK,2015,GNI (current US$),NY.GNP.MKTP.CD,2.87068E+11
Pakistan,PAK,2014,GNI (current US$),NY.GNP.MKTP.CD,2.58227E+11
Pakistan,PAK,2013,GNI (current US$),NY.GNP.MKTP.CD,2.43217E+11
Pakistan,PAK,2012,GNI (current US$),NY.GNP.MKTP.CD,2.35976E+11
Pakistan,PAK,2011,GNI (current US$),NY.GNP.MKTP.CD,2.23173E+11
Pakistan,PAK,2010,GNI (current US$),NY.GNP.MKTP.CD,1.84164E+11
Pakistan,PAK,2009,GNI (current US$),NY.GNP.MKTP.CD,1.72564E+11
Pakistan,PAK,2008,GNI (current US$),NY.GNP.MKTP.CD,1.73418E+11
Pakistan,PAK,2007,GNI (current US$),NY.GNP.MKTP.CD,1.54985E+11
Pakistan,PAK,2006,GNI (current US$),NY.GNP.MKTP.CD,1.39768E+11
Pakistan,PAK,2005,GNI (current US$),NY.GNP.MKTP.CD,1.11767E+11
Pakistan,PAK,2004,GNI (current US$),NY.GNP.MKTP.CD,1.0014E+11
Pakistan,PAK,2003,GNI (current US$),NY.GNP.MKTP.CD,85836776507
Pakistan,PAK,2002,GNI (current US$),NY.GNP.MKTP.CD,72691117246
Pakistan,PAK,2001,GNI (current US$),NY.GNP.MKTP.CD,71373943662
Pakistan,PAK,2000,GNI (current US$),NY.GNP.MKTP.CD,73025445760
Pakistan,PAK,1999,GNI (current US$),NY.GNP.MKTP.CD,62426345309
Pakistan,PAK,1998,GNI (current US$),NY.GNP.MKTP.CD,61626071021
Pakistan,PAK,1997,GNI (current US$),NY.GNP.MKTP.CD,61935800692
Pakistan,PAK,1996,GNI (current US$),NY.GNP.MKTP.CD,63107002276
Pakistan,PAK,1995,GNI (current US$),NY.GNP.MKTP.CD,61092371436
Pakistan,PAK,1994,GNI (current US$),NY.GNP.MKTP.CD,52027351814
Pakistan,PAK,1993,GNI (current US$),NY.GNP.MKTP.CD,51862932126
Pakistan,PAK,1992,GNI (current US$),NY.GNP.MKTP.CD,49141098848
Pakistan,PAK,1991,GNI (current US$),NY.GNP.MKTP.CD,46520751748
Pakistan,PAK,1990,GNI (current US$),NY.GNP.MKTP.CD,41735288202
Pakistan,PAK,1989,GNI (current US$),NY.GNP.MKTP.CD,41632528800
Pakistan,PAK,1988,GNI (current US$),NY.GNP.MKTP.CD,40130104312
Pakistan,PAK,1987,GNI (current US$),NY.GNP.MKTP.CD,35470840670
Pakistan,PAK,1986,GNI (current US$),NY.GNP.MKTP.CD,32789275642
Pakistan,PAK,1985,GNI (current US$),NY.GNP.MKTP.CD,33672031372
Pakistan,PAK,1984,GNI (current US$),NY.GNP.MKTP.CD,34090011064
Pakistan,PAK,1983,GNI (current US$),NY.GNP.MKTP.CD,31793858937
Pakistan,PAK,1982,GNI (current US$),NY.GNP.MKTP.CD,33128721602
Pakistan,PAK,1981,GNI (current US$),NY.GNP.MKTP.CD,30392726727
Pakistan,PAK,1980,GNI (current US$),NY.GNP.MKTP.CD,25601212121
Pakistan,PAK,1979,GNI (current US$),NY.GNP.MKTP.CD,21313535354
Pakistan,PAK,1978,GNI (current US$),NY.GNP.MKTP.CD,19196262626
Pakistan,PAK,1977,GNI (current US$),NY.GNP.MKTP.CD,15810303030
Pakistan,PAK,1976,GNI (current US$),NY.GNP.MKTP.CD,13567878788
Pakistan,PAK,1975,GNI (current US$),NY.GNP.MKTP.CD,11434444444
Pakistan,PAK,1974,GNI (current US$),NY.GNP.MKTP.CD,9043636364
Pakistan,PAK,1973,GNI (current US$),NY.GNP.MKTP.CD,6499196065
Pakistan,PAK,1972,GNI (current US$),NY.GNP.MKTP.CD,9362321336
Pakistan,PAK,1971,GNI (current US$),NY.GNP.MKTP.CD,10767114658
Pakistan,PAK,1970,GNI (current US$),NY.GNP.MKTP.CD,10142377152
Pakistan,PAK,1969,GNI (current US$),NY.GNP.MKTP.CD,8808273835
Pakistan,PAK,1968,GNI (current US$),NY.GNP.MKTP.CD,8186686266
Pakistan,PAK,1967,GNI (current US$),NY.GNP.MKTP.CD,7586308274
Pakistan,PAK,1966,GNI (current US$),NY.GNP.MKTP.CD,6654766905
